sample,qid,runtime
0,Q1,0.023382902145385742
0,Q2,0.0028154850006103516
0,Q3,0.0035207271575927734
0,Q4,0.0021402835845947266
0,Q5,0.4525423049926758
0,Q6,0.4146151542663574
0,Q7,0.13237643241882324
0,Q8,0.433621883392334
0,Q9,0.2113797664642334
0,Q10,0.04538393020629883
0,Q11,0.2918977737426758
0,Q12,0.05440235137939453
0,Q13,0.013206958770751953
0,Q14,0.04686903953552246
0,Q15,0.11858606338500977
0,Q16,0.11141204833984375
0,Q17,0.19742631912231445
0,Q18,0.02329421043395996
0,Q19,0.021783828735351562
0,Q20,0.002531766891479492
0,Q21,1.6102697849273682
0,Q22,0.009566783905029297
0,Q23,1.8679547309875488
0,Q24,0.19124245643615723
0,Q25,0.18045663833618164
0,Q26,1.461153507232666
0,Q27,0.06612396240234375
0,Q28,0.05760312080383301
0,Q29,2.1918554306030273
0,Q30,0.9015328884124756
0,Q31,0.2176215648651123
0,Q32,0.21054601669311523
0,Q33,0.37801218032836914
0,Q34,1.0584466457366943
0,Q35,0.23087716102600098
0,Q36,0.07886505126953125
0,Q37,3.454481840133667
0,Q38,0.032373905181884766
0,Q39,0.03481125831604004
0,Q40,0.18252253532409668
0,Q41,0.14977145195007324
0,Q42,0.18846774101257324
0,Q43,0.01666116714477539
0,Q44,1.6583316326141357
0,Q45,1.2132630348205566
0,Q46,0.8503680229187012
0,Q47,0.7648959159851074
0,Q48,2.3197317123413086
0,Q49,0.21200966835021973
0,Q50,0.1196448802947998
0,Q51,0.5036966800689697
0,Q52,0.31554555892944336
0,Q53,0.04380321502685547
0,Q54,0.9271457195281982
0,Q55,0.904839038848877
0,Q56,0.1877298355102539
0,Q57,3.4272024631500244
0,Q58,1.9950170516967773
0,Q59,1.382347822189331
0,Q60,1.842362403869629
0,Q61,3.0798850059509277
0,Q62,1.7728421688079834
0,Q63,1.8419876098632812
0,Q64,2.1622602939605713
0,Q65,1.9389808177947998
0,Q66,1.2966032028198242
0,Q67,0.20017695426940918
0,Q68,1.4227995872497559
0,Q69,0.2565934658050537
0,Q70,0.1995842456817627
0,Q71,0.5006284713745117
0,Q72,2.3870761394500732
0,Q73,1.944030523300171
0,Q74,1.211742877960205
0,Q75,0.7997307777404785
0,Q76,0.08569478988647461
0,Q77,0.06939029693603516
0,Q78,0.07345747947692871
0,Q79,0.4780750274658203
0,Q80,0.252957820892334
0,Q81,3.8055129051208496
0,Q82,0.9078958034515381
0,Q83,0.22187566757202148
0,Q84,0.14757013320922852
0,Q85,0.27636075019836426
0,Q86,0.3391990661621094
0,Q87,0.22600126266479492
0,Q88,1.317786455154419
0,Q89,0.2878081798553467
0,Q90,1.7082056999206543
0,Q91,1.4557750225067139
0,Q92,0.23647379875183105
0,Q93,0.8574345111846924
0,Q94,0.28776073455810547
0,Q95,0.27401304244995117
0,Q96,0.2859766483306885
0,Q97,1.163011074066162
0,Q98,0.6399745941162109
0,Q99,0.4696803092956543
0,Q100,0.5794756412506104
0,Q101,0.446840763092041
0,Q102,0.9597072601318359
0,Q103,5.405795335769653
0,Q104,0.4168565273284912
0,Q105,1.8959448337554932
0,Q106,1.5183942317962646
0,Q107,0.6027884483337402
0,Q108,1.8595681190490723
0,Q109,0.0033087730407714844
0,Q110,0.10412192344665527
0,Q111,0.23784542083740234
0,Q112,0.2196500301361084
0,Q113,0.21424388885498047
0,total,87.38969612121582
1,Q1,0.008941650390625
1,Q2,0.0021622180938720703
1,Q3,0.0029420852661132812
1,Q4,0.002108335494995117
1,Q5,0.46436524391174316
1,Q6,0.3852880001068115
1,Q7,0.1157073974609375
1,Q8,0.431210994720459
1,Q9,0.1544046401977539
1,Q10,0.034981489181518555
1,Q11,0.2576887607574463
1,Q12,0.04551863670349121
1,Q13,0.008539915084838867
1,Q14,0.05051159858703613
1,Q15,0.11189413070678711
1,Q16,0.10576558113098145
1,Q17,0.19391179084777832
1,Q18,0.010839462280273438
1,Q19,0.018513917922973633
1,Q20,0.002541780471801758
1,Q21,1.4674413204193115
1,Q22,0.010754823684692383
1,Q23,1.78598952293396
1,Q24,0.15921354293823242
1,Q25,0.15111231803894043
1,Q26,1.304091453552246
1,Q27,0.06161999702453613
1,Q28,0.05666804313659668
1,Q29,2.1264407634735107
1,Q30,0.8711140155792236
1,Q31,0.20258426666259766
1,Q32,0.2000894546508789
1,Q33,0.3163881301879883
1,Q34,1.0336558818817139
1,Q35,0.18280816078186035
1,Q36,0.07307291030883789
1,Q37,2.6755645275115967
1,Q38,0.03090357780456543
1,Q39,0.034722328186035156
1,Q40,0.1667311191558838
1,Q41,0.12482547760009766
1,Q42,0.13620686531066895
1,Q43,0.016527175903320312
1,Q44,1.2628238201141357
1,Q45,1.1667671203613281
1,Q46,0.7822542190551758
1,Q47,0.7553286552429199
1,Q48,2.253556728363037
1,Q49,0.18528199195861816
1,Q50,0.11368298530578613
1,Q51,0.4924943447113037
1,Q52,0.3065450191497803
1,Q53,0.03950309753417969
1,Q54,0.8577103614807129
1,Q55,0.7543594837188721
1,Q56,0.180466890335083
1,Q57,3.389631509780884
1,Q58,1.7972936630249023
1,Q59,1.4033420085906982
1,Q60,1.7890889644622803
1,Q61,3.0907278060913086
1,Q62,1.7420835494995117
1,Q63,1.8453543186187744
1,Q64,2.1959617137908936
1,Q65,1.9276089668273926
1,Q66,1.1873154640197754
1,Q67,0.18457937240600586
1,Q68,1.3871912956237793
1,Q69,0.2605471611022949
1,Q70,0.19877338409423828
1,Q71,0.4934964179992676
1,Q72,2.2418575286865234
1,Q73,1.715566635131836
1,Q74,1.175785779953003
1,Q75,0.6998932361602783
1,Q76,0.08348917961120605
1,Q77,0.06706428527832031
1,Q78,0.07282090187072754
1,Q79,0.480501651763916
1,Q80,0.28261375427246094
1,Q81,3.7269482612609863
1,Q82,0.8922407627105713
1,Q83,0.21588945388793945
1,Q84,0.13528728485107422
1,Q85,0.2707960605621338
1,Q86,0.32063865661621094
1,Q87,0.22131872177124023
1,Q88,1.2936768531799316
1,Q89,0.2914149761199951
1,Q90,1.7015671730041504
1,Q91,0.8485410213470459
1,Q92,0.24023008346557617
1,Q93,0.8729841709136963
1,Q94,0.29393959045410156
1,Q95,0.2796938419342041
1,Q96,0.28957653045654297
1,Q97,1.1866679191589355
1,Q98,0.6910355091094971
1,Q99,0.4871399402618408
1,Q100,0.5779929161071777
1,Q101,0.44687891006469727
1,Q102,0.9683859348297119
1,Q103,5.317518472671509
1,Q104,0.41864705085754395
1,Q105,1.8865430355072021
1,Q106,1.515927791595459
1,Q107,0.6133699417114258
1,Q108,1.8540594577789307
1,Q109,0.0030736923217773438
1,Q110,0.1062924861907959
1,Q111,0.23867297172546387
1,Q112,0.22346138954162598
1,Q113,0.21843433380126953
1,total,83.108571767807
2,Q1,0.02624654769897461
2,Q2,0.0021321773529052734
2,Q3,0.0029380321502685547
2,Q4,0.0021283626556396484
2,Q5,0.4734489917755127
2,Q6,0.4103810787200928
2,Q7,0.11973047256469727
2,Q8,0.42886829376220703
2,Q9,0.1556541919708252
2,Q10,0.037542104721069336
2,Q11,0.26442718505859375
2,Q12,0.04730939865112305
2,Q13,0.008505582809448242
2,Q14,0.05040717124938965
2,Q15,0.11196041107177734
2,Q16,0.10548710823059082
2,Q17,0.1940464973449707
2,Q18,0.010912418365478516
2,Q19,0.018459081649780273
2,Q20,0.002537250518798828
2,Q21,1.4618043899536133
2,Q22,0.010798454284667969
2,Q23,1.7792863845825195
2,Q24,0.1550004482269287
2,Q25,0.14943528175354004
2,Q26,1.2545342445373535
2,Q27,0.06174349784851074
2,Q28,0.05629301071166992
2,Q29,2.134453535079956
2,Q30,0.8697845935821533
2,Q31,0.2015383243560791
2,Q32,0.2006361484527588
2,Q33,0.31402158737182617
2,Q34,1.0347557067871094
2,Q35,0.17424368858337402
2,Q36,0.07433652877807617
2,Q37,2.473355531692505
2,Q38,0.030879974365234375
2,Q39,0.03554558753967285
2,Q40,0.1714158058166504
2,Q41,0.12262940406799316
2,Q42,0.13948798179626465
2,Q43,0.01651453971862793
2,Q44,1.2784087657928467
2,Q45,1.1671781539916992
2,Q46,0.78271484375
2,Q47,0.7596480846405029
2,Q48,2.263094902038574
2,Q49,0.18776941299438477
2,Q50,0.1179039478302002
2,Q51,0.4998810291290283
2,Q52,0.3091299533843994
2,Q53,0.04123640060424805
2,Q54,0.875490665435791
2,Q55,0.7582497596740723
2,Q56,0.18509387969970703
2,Q57,3.4024147987365723
2,Q58,1.7928266525268555
2,Q59,1.4039671421051025
2,Q60,1.8443975448608398
2,Q61,3.201171636581421
2,Q62,1.7499499320983887
2,Q63,1.8306889533996582
2,Q64,2.152420997619629
2,Q65,1.9660875797271729
2,Q66,1.1810050010681152
2,Q67,0.18532991409301758
2,Q68,1.3853068351745605
2,Q69,0.26239991188049316
2,Q70,0.19926166534423828
2,Q71,0.49601054191589355
2,Q72,2.2238223552703857
2,Q73,1.7380750179290771
2,Q74,1.1938631534576416
2,Q75,0.710662841796875
2,Q76,0.08591246604919434
2,Q77,0.06689620018005371
2,Q78,0.07480859756469727
2,Q79,0.47019171714782715
2,Q80,0.25577497482299805
2,Q81,3.787966728210449
2,Q82,0.9132828712463379
2,Q83,0.21942782402038574
2,Q84,0.13700580596923828
2,Q85,0.27350807189941406
2,Q86,0.3260619640350342
2,Q87,0.22562694549560547
2,Q88,1.2798395156860352
2,Q89,0.29249143600463867
2,Q90,1.6835205554962158
2,Q91,0.8565938472747803
2,Q92,0.24159526824951172
2,Q93,0.8683421611785889
2,Q94,0.2944304943084717
2,Q95,0.2794804573059082
2,Q96,0.28969621658325195
2,Q97,1.1858835220336914
2,Q98,0.6510226726531982
2,Q99,0.4800071716308594
2,Q100,0.5788581371307373
2,Q101,0.44541263580322266
2,Q102,0.8701317310333252
2,Q103,5.306018829345703
2,Q104,0.4192347526550293
2,Q105,1.8836555480957031
2,Q106,1.5171709060668945
2,Q107,0.6115009784698486
2,Q108,1.8380463123321533
2,Q109,0.0030825138092041016
2,Q110,0.10573410987854004
2,Q111,0.2489302158355713
2,Q112,0.2231581211090088
2,Q113,0.21840500831604004
2,total,83.04978656768799
