sample,qid,runtime
0,Q1,0.02327108383178711
0,Q2,0.0027260780334472656
0,Q3,0.0035102367401123047
0,Q4,0.00205230712890625
0,Q5,0.4442253112792969
0,Q6,0.4039039611816406
0,Q7,0.13301801681518555
0,Q8,0.4267559051513672
0,Q9,0.21257424354553223
0,Q10,0.04548192024230957
0,Q11,0.2929697036743164
0,Q12,0.0547938346862793
0,Q13,0.013140201568603516
0,Q14,0.04700183868408203
0,Q15,0.11828899383544922
0,Q16,0.11183881759643555
0,Q17,0.3311746120452881
0,Q18,0.022698640823364258
0,Q19,0.02180647850036621
0,Q20,0.002532482147216797
0,Q21,1.587843656539917
0,Q22,0.014329195022583008
0,Q23,1.8929500579833984
0,Q24,0.18948602676391602
0,Q25,0.18037199974060059
0,Q26,1.446826696395874
0,Q27,0.06663179397583008
0,Q28,0.05724620819091797
0,Q29,2.198014736175537
0,Q30,0.8995780944824219
0,Q31,0.21799325942993164
0,Q32,0.2098088264465332
0,Q33,0.3240640163421631
0,Q34,1.057875394821167
0,Q35,0.23208355903625488
0,Q36,0.08107805252075195
0,Q37,3.4350810050964355
0,Q38,0.03345298767089844
0,Q39,0.03493475914001465
0,Q40,0.18737006187438965
0,Q41,0.11824202537536621
0,Q42,0.19263839721679688
0,Q43,0.016728878021240234
0,Q44,1.800438642501831
0,Q45,1.225168228149414
0,Q46,0.858269453048706
0,Q47,0.7775857448577881
0,Q48,2.3392436504364014
0,Q49,0.21824336051940918
0,Q50,0.09798407554626465
0,Q51,0.5167765617370605
0,Q52,0.3256227970123291
0,Q53,0.04360342025756836
0,Q54,0.9476068019866943
0,Q55,1.0270400047302246
0,Q56,0.19098234176635742
0,Q57,3.426848888397217
0,Q58,2.0244503021240234
0,Q59,1.4029533863067627
0,Q60,1.8348050117492676
0,Q61,2.961048126220703
0,Q62,1.6695549488067627
0,Q63,1.8444044589996338
0,Q64,2.1627037525177
0,Q65,1.9371366500854492
0,Q66,1.2808787822723389
0,Q67,0.19835853576660156
0,Q68,1.4164025783538818
0,Q69,0.25890207290649414
0,Q70,0.1994647979736328
0,Q71,0.5000340938568115
0,Q72,2.334334373474121
0,Q73,1.8861582279205322
0,Q74,1.1837968826293945
0,Q75,0.7778475284576416
0,Q76,0.07797026634216309
0,Q77,0.06130409240722656
0,Q78,0.0665891170501709
0,Q79,0.455702543258667
0,Q80,0.23884081840515137
0,Q81,3.7743568420410156
0,Q82,0.8906209468841553
0,Q83,0.2061617374420166
0,Q84,0.13500332832336426
0,Q85,0.26686525344848633
0,Q86,0.3303489685058594
0,Q87,0.22146940231323242
0,Q88,1.2951514720916748
0,Q89,0.2829623222351074
0,Q90,1.6959776878356934
0,Q91,0.4980928897857666
0,Q92,0.23909878730773926
0,Q93,0.9061980247497559
0,Q94,0.2938559055328369
0,Q95,0.278148889541626
0,Q96,0.29556989669799805
0,Q97,0.48954343795776367
0,Q98,0.6538212299346924
0,Q99,0.477642297744751
0,Q100,0.5858025550842285
0,Q101,0.4541435241699219
0,Q102,0.9750914573669434
0,Q103,5.428211450576782
0,Q104,0.4724709987640381
0,Q105,1.8950004577636719
0,Q106,1.5176994800567627
0,Q107,0.5888068675994873
0,Q108,1.8618028163909912
0,Q109,0.0033588409423828125
0,Q110,0.10411953926086426
0,Q111,0.24478960037231445
0,Q112,0.2189493179321289
0,Q113,0.21460437774658203
0,total,85.75319027900696
1,Q1,0.008916378021240234
